leverage,protection,moneyness,rebalance,vrp_mode,window_years,start,end,terminal_wealth,cagr,max_drawdown,ruined,log_terminal
1.0,put15,0.15,monthly,fair,10,2005-11-07,2015-11-09,2.2027369577333658,0.08213684652600772,0.471740032514518,False,0.7897006588452853
1.0,put15,0.15,monthly,fair,10,2005-12-05,2015-12-07,2.2908122054840105,0.08638602657073524,0.5121916912588156,False,0.8289064295677271
1.0,put15,0.15,monthly,fair,10,2006-01-05,2016-01-05,2.1963641807389322,0.08187008839520749,0.5132275680101656,False,0.7868033481212036
1.0,put15,0.15,monthly,fair,10,2006-02-06,2016-02-08,1.9388517772805178,0.06842159381897073,0.5226732740025838,False,0.6620959304714195
1.0,put15,0.15,monthly,fair,10,2006-03-06,2016-03-07,2.5524409135287938,0.09819348727093336,0.540603354003113,False,0.9370501223181537
1.0,put15,0.15,monthly,fair,10,2006-04-05,2016-04-05,2.3781745076096525,0.09048380999630234,0.5372766715788053,False,0.8663331797685546
1.0,put15,0.15,monthly,fair,10,2006-05-05,2016-05-05,2.2681437543412546,0.0853309541194609,0.5328121351788622,False,0.8189617676051894
1.0,put15,0.15,monthly,fair,10,2006-06-05,2016-06-06,2.2030175138194172,0.08215062293509989,0.5324065734752227,False,0.7898280177747228
1.0,put15,0.15,monthly,fair,10,2006-07-05,2016-07-05,2.1847526297430084,0.08127355521570756,0.5259014905729229,False,0.7815026092062242
1.0,put15,0.15,monthly,fair,10,2006-08-07,2016-08-08,1.8346331024068232,0.06253710144811042,0.5374138657639799,False,0.6068445173225618
1.0,put15,0.15,monthly,fair,10,2006-09-05,2016-09-06,1.7617829586215772,0.05824236524814386,0.5398957686667565,False,0.5663263409379439
1.0,put15,0.15,monthly,fair,10,2006-10-05,2016-10-05,1.884845333763807,0.06542725909696312,0.48188488056014656,False,0.6338457664799189
1.0,put15,0.15,monthly,fair,10,2006-11-06,2016-11-07,2.082800703374845,0.07609766935942242,0.4630345411032266,False,0.7337134800129282
1.0,put15,0.15,monthly,fair,10,2006-12-05,2016-12-05,2.1543305837391125,0.07975860184158168,0.5121916912588156,False,0.7674800413032062
1.0,put15,0.15,monthly,fair,10,2007-01-05,2017-01-05,2.194752731952026,0.08176739425313984,0.5132275680101654,False,0.7860693895902481
1.0,put15,0.15,monthly,fair,10,2007-02-05,2017-02-06,2.107120328914213,0.0773470975279813,0.5212961477279018,False,0.7453222423106161
1.0,put15,0.15,monthly,fair,10,2007-03-05,2017-03-06,2.869723936295585,0.11113087950933442,0.5360820186437213,False,1.0542158357009814
1.0,put15,0.15,monthly,fair,10,2007-04-05,2017-04-05,2.460151188255342,0.09418518061683168,0.5372766715788054,False,0.9002228066961496
1.0,put15,0.15,monthly,fair,10,2007-05-07,2017-05-08,2.1567076366996316,0.07985495440507195,0.5337065290274137,False,0.7685828165883553
1.0,put15,0.15,monthly,fair,10,2007-06-05,2017-06-05,2.107894175244972,0.07740862461418807,0.5324065734752227,False,0.7456894279222859
1.0,put15,0.15,monthly,fair,10,2007-07-05,2017-07-05,2.104814078315644,0.07725110946643587,0.5259014905729227,False,0.7442271393930154
1.0,put15,0.15,monthly,fair,10,2007-08-06,2017-08-07,1.8688996511303109,0.06450437196942249,0.5343933081197295,False,0.6253498358229648
1.0,put15,0.15,monthly,fair,10,2007-09-05,2017-09-05,1.759505184927716,0.05812188354897874,0.5338350450662934,False,0.5650326245939822
1.0,put15,0.15,monthly,fair,10,2007-10-05,2017-10-05,1.919712714241207,0.06738168698034008,0.4818848805601469,False,0.652175546844933
1.0,put15,0.15,monthly,fair,10,2007-11-05,2017-11-06,2.182390625503194,0.08113352653012873,0.4466111644237125,False,0.7804208931588772
1.0,put15,0.15,monthly,fair,10,2007-12-05,2017-12-05,2.4226392552668634,0.09250545743916616,0.489163023775662,False,0.8848575472449242
1.0,put15,0.15,monthly,fair,10,2008-01-07,2018-01-08,2.6077886087261204,0.1005509424470743,0.4666177881913257,False,0.9585025858429741
1.0,put15,0.15,monthly,fair,10,2008-02-05,2018-02-05,2.6012414195732614,0.10030321853433577,0.46265900987234987,False,0.9559888001419915
1.0,put15,0.15,monthly,fair,10,2008-03-05,2018-03-05,3.3995381059316294,0.13018429249039332,0.4841030738842864,False,1.2236395711969266
1.0,put15,0.15,monthly,fair,10,2008-04-07,2018-04-09,2.897782399143935,0.11221208272430716,0.48879320466381593,False,1.0639457545175646
1.0,put15,0.15,monthly,fair,10,2008-05-05,2018-05-07,2.7331923607302953,0.10573000342542627,0.4909618182023824,False,1.005470288929469
1.0,put15,0.15,monthly,fair,10,2008-06-05,2018-06-05,2.5701007307339774,0.09900742657195427,0.4910867982165892,False,0.9439450929771543
1.0,put15,0.15,monthly,fair,10,2008-07-07,2018-07-09,2.893959885892652,0.11206534206405361,0.4445852518708058,False,1.062625766984218
1.0,put15,0.15,monthly,fair,10,2008-08-05,2018-08-06,2.642375456631446,0.1020306583037136,0.44902046325073786,False,0.9716783067646905
1.0,put15,0.15,monthly,fair,10,2008-09-05,2018-09-05,2.4641412980296797,0.09438951380265981,0.43461219313945476,False,0.9018433890066907
1.0,put15,0.15,monthly,fair,10,2008-10-06,2018-10-08,2.5759041939718856,0.09919843551105023,0.40340194364894366,False,0.9462006157693754
1.0,put15,0.15,monthly,fair,10,2008-11-05,2018-11-05,2.7089117870678527,0.10480444208456574,0.36332221876643933,False,0.9965469996594684
1.0,put15,0.15,monthly,fair,10,2008-12-05,2018-12-06,2.8749584559129375,0.11136542059657972,0.34033989210630855,False,1.0560382240276707
1.0,put15,0.15,monthly,fair,10,2009-01-05,2019-01-07,2.8076045905073665,0.1087029160478239,0.3305835630484658,False,1.0323316609017734
1.0,put15,0.15,monthly,fair,10,2009-02-05,2019-02-05,2.9051348612541714,0.11255879446420014,0.28147808254515505,False,1.0664798130659674
1.0,put15,0.15,monthly,fair,10,2009-03-05,2019-03-05,3.991766817982698,0.14848346518602829,0.20212710391728073,False,1.3842339444141676
1.0,put15,0.15,monthly,fair,10,2009-04-06,2019-04-08,3.5386392962432893,0.13464786262881612,0.20212710391728084,False,1.2637422736606205
1.0,put15,0.15,monthly,fair,10,2009-05-05,2019-05-06,3.383822934903895,0.1296229750102844,0.20212710391728084,False,1.2190061161740415
1.0,put15,0.15,monthly,fair,10,2009-06-05,2019-06-05,2.9776896940181556,0.11530700964086327,0.21779063551811084,False,1.0911477293760465
1.0,put15,0.15,monthly,fair,10,2009-07-06,2019-07-08,3.426052843807579,0.13098658057745483,0.20212710391728084,False,1.2314088241284438
1.0,put15,0.15,monthly,fair,10,2009-08-05,2019-08-05,2.961167825615531,0.11468654016045621,0.2293088126738171,False,1.085583726208155
1.0,put15,0.15,monthly,fair,10,2009-09-08,2019-09-09,2.8920356354453207,0.11202372070578437,0.23306054391804298,False,1.0619606262971306
1.0,put15,0.15,monthly,fair,10,2009-10-05,2019-10-07,2.7971280000306034,0.10828867674719533,0.20867161271992185,False,1.0285931765014955
1.0,put15,0.15,monthly,fair,10,2009-11-05,2019-11-05,2.94840307103664,0.11420502985317804,0.21816557933609315,False,1.0812636919267562
1.0,put15,0.15,monthly,fair,10,2009-12-07,2019-12-09,2.9922095770395902,0.11578279631554333,0.22036068336464965,False,1.0960121034611403
1.0,put15,0.15,monthly,fair,10,2010-01-05,2020-01-06,3.068750261401399,0.11863779714216482,0.20212710391728084,False,1.1212703977424086
1.0,put15,0.15,monthly,fair,10,2010-02-05,2020-02-05,3.0562815094695552,0.11821671107318821,0.23367261020497598,False,1.1171989840347882
1.0,put15,0.15,monthly,fair,10,2010-03-05,2020-03-05,2.9245563712141656,0.11326773019348502,0.20212710391728095,False,1.0731428012201025
1.0,put15,0.15,monthly,fair,10,2010-04-05,2020-04-06,2.5836076277349234,0.0995265826786258,0.34268221568526314,False,0.9491867275386452
1.0,put15,0.15,monthly,fair,10,2010-05-05,2020-05-05,2.7844159578078234,0.10781521144812989,0.34268221568526314,False,1.0240381414437116
1.0,put15,0.15,monthly,fair,10,2010-06-07,2020-06-08,3.320792884748597,0.1274642539423434,0.34268221568526314,False,1.2002035751226803
1.0,put15,0.15,monthly,fair,10,2010-07-06,2020-07-06,3.470169230137454,0.13247251225576995,0.34268221568526314,False,1.2442033622616364
1.0,put15,0.15,monthly,fair,10,2010-08-05,2020-08-05,3.199552212040246,0.12331616034850268,0.34268221568526314,False,1.1630108662766188
1.0,put15,0.15,monthly,fair,10,2010-09-07,2020-09-08,3.247806925245709,0.12496243106692662,0.342682215685263,False,1.1779799763348056
1.0,put15,0.15,monthly,fair,10,2010-10-05,2020-10-05,3.0921717658934385,0.11948853605341614,0.34268221568526314,False,1.128873680894215
1.0,put15,0.15,monthly,fair,10,2010-11-05,2020-11-05,3.1359961544742236,0.12106490731387609,0.34268221568526314,False,1.1429468762355677
1.0,put15,0.15,monthly,fair,10,2010-12-06,2020-12-07,3.366159926967826,0.1289945233263876,0.34268221568526314,False,1.2137726071080925
1.0,put15,0.15,monthly,fair,10,2011-01-05,2021-01-05,3.2890004429567674,0.12641731041735027,0.34268221568526314,False,1.1905837018851617
1.0,put15,0.15,monthly,fair,10,2011-02-07,2021-02-08,3.1834750499563875,0.12271493647623122,0.34567764798989964,False,1.1579733831445256
1.0,put15,0.15,monthly,fair,10,2011-03-07,2021-03-08,2.8983845595975093,0.1122351828924435,0.4229244105782589,False,1.0641535333686662
1.0,put15,0.15,monthly,fair,10,2011-04-05,2021-04-05,3.1976621857479244,0.12324979571841332,0.342682215685263,False,1.1624199758578242
1.0,put15,0.15,monthly,fair,10,2011-05-05,2021-05-05,3.4192208607222767,0.13079897819294528,0.34268221568526314,False,1.2294127066176785
1.0,put15,0.15,monthly,fair,10,2011-06-06,2021-06-07,3.661224143199845,0.1385169334933125,0.34268221568526314,False,1.2977975568473556
1.0,put15,0.15,monthly,fair,10,2011-07-05,2021-07-06,3.6413837459957326,0.13789870832557383,0.34268221568526314,False,1.2923637594087731
1.0,put15,0.15,monthly,fair,10,2011-08-05,2021-08-05,3.978292155831266,0.1480517345350738,0.34268221568526314,False,1.380852620628715
1.0,put15,0.15,monthly,fair,10,2011-09-06,2021-09-07,3.9079486197940523,0.14596297044455553,0.342682215685263,False,1.3630125866514395
1.0,put15,0.15,monthly,fair,10,2011-10-05,2021-10-05,3.841359809057148,0.14403812819929063,0.34268221568526314,False,1.3458264208569948
1.0,put15,0.15,monthly,fair,10,2011-11-07,2021-11-08,3.937037700939581,0.14681278280757848,0.342682215685263,False,1.370428587973556
1.0,put15,0.15,monthly,fair,10,2011-12-05,2021-12-06,3.9515472564671654,0.14723455655453277,0.342682215685263,False,1.3741072127125185
1.0,put15,0.15,monthly,fair,10,2012-01-05,2022-01-05,3.943229297175974,0.14703599730728212,0.34268221568526314,False,1.3720000061785427
1.0,put15,0.15,monthly,fair,10,2012-02-06,2022-02-07,3.423317398262986,0.13089628442485446,0.34618571949833377,False,1.2306100804211104
1.0,put15,0.15,monthly,fair,10,2012-03-05,2022-03-07,3.1357853370024915,0.12102231323569224,0.4042940369870145,False,1.1428796489343303
1.0,put15,0.15,monthly,fair,10,2012-04-05,2022-04-05,3.3119062660477714,0.1272361919658258,0.34268221568526314,False,1.1975239348084448
1.0,put15,0.15,monthly,fair,10,2012-05-07,2022-05-09,3.145429509683552,0.12136646837623366,0.34268221568526314,False,1.1459504498844724
1.0,put15,0.15,monthly,fair,10,2012-06-05,2022-06-06,3.513939478193873,0.1338926945474619,0.34268221568526314,False,1.2567377665641888
1.0,put15,0.15,monthly,fair,10,2012-07-05,2022-07-05,3.0899847728800585,0.11944392017927252,0.342682215685263,False,1.1281661630269808
1.0,put15,0.15,monthly,fair,10,2012-08-06,2022-08-08,3.3409379609572136,0.12814607262798394,0.342682215685263,False,1.206251594198087
1.0,put15,0.15,monthly,fair,10,2012-09-05,2022-09-06,2.9312410735762446,0.1135218953176278,0.34268221568526314,False,1.07542590794598
1.0,put15,0.15,monthly,fair,10,2012-10-05,2022-10-05,2.7397853575983953,0.10605735198574906,0.342682215685263,False,1.0078795806885823
1.0,put15,0.15,monthly,fair,10,2012-11-05,2022-11-07,3.0445300680374845,0.11771782715405665,0.34268221568526314,False,1.1133465602001775
1.0,put15,0.15,monthly,fair,10,2012-12-05,2022-12-05,3.0589841915869354,0.11831556963574386,0.342682215685263,False,1.118082897318517
1.0,put15,0.15,monthly,fair,10,2013-01-07,2023-01-09,2.91595888818122,0.11290747639087884,0.342682215685263,False,1.0701987153437387
1.0,put15,0.15,monthly,fair,10,2013-02-05,2023-02-06,2.6717249242275214,0.10324846670069676,0.3458441922554233,False,0.9827243028552994
1.0,put15,0.15,monthly,fair,10,2013-03-05,2023-03-06,2.4997196479437207,0.09593219243063822,0.4042940369870145,False,0.9161785847633912
1.0,put15,0.15,monthly,fair,10,2013-04-05,2023-04-05,2.6479218767744697,0.10229111503937816,0.342682215685263,False,0.9737751349108731
1.0,put15,0.15,monthly,fair,10,2013-05-06,2023-05-08,2.6337277724274943,0.1016403220756883,0.34268221568526314,False,0.9684002465856966
1.0,put15,0.15,monthly,fair,10,2013-06-05,2023-06-05,2.8907771614269526,0.11200764574666255,0.342682215685263,False,1.06152537996202
1.0,put15,0.15,monthly,fair,10,2013-07-05,2023-07-05,2.899046727470796,0.1123253894303855,0.34268221568526314,False,1.0643819682886775
1.0,put15,0.15,monthly,fair,10,2013-08-05,2023-08-07,2.8844086648705107,0.11169792080474106,0.342682215685263,False,1.0593199101020345
1.0,put15,0.15,monthly,fair,10,2013-09-05,2023-09-05,2.78506242040508,0.10787199318625595,0.342682215685263,False,1.0242702861999202
1.0,put15,0.15,monthly,fair,10,2013-10-07,2023-10-09,2.6895591244757955,0.10395271217460067,0.342682215685263,False,0.9893772859347019
1.0,put15,0.15,monthly,fair,10,2013-11-05,2023-11-06,2.765505735961629,0.10706063825519885,0.34268221568526314,False,1.017223524564214
1.0,put15,0.15,monthly,fair,10,2013-12-05,2023-12-05,2.729802185078459,0.10565361149884978,0.34268221568526314,False,1.0042291468933189
1.0,put15,0.15,monthly,fair,10,2014-01-06,2024-01-08,2.8077069942693167,0.10870695817255305,0.34268221568526314,False,1.0323681339488753
1.0,put15,0.15,monthly,fair,10,2014-02-05,2024-02-05,2.7327976920964097,0.10577489545460117,0.3458441922554234,False,1.0053258800920006
1.0,put15,0.15,monthly,fair,10,2014-03-05,2024-03-05,2.5442991061774323,0.0978708784625204,0.4042940369870144,False,0.9338552117496437
1.0,put15,0.15,monthly,fair,10,2014-04-07,2024-04-08,2.7567535732503345,0.1066791195049861,0.34268221568526314,False,1.0140537458380305
1.0,put15,0.15,monthly,fair,10,2014-05-05,2024-05-06,2.7802925202220474,0.1076200758294803,0.34268221568526314,False,1.0225561452684393
1.0,put15,0.15,monthly,fair,10,2014-06-05,2024-06-05,3.007428561125211,0.11638241443405684,0.34268221568526314,False,1.1010854150102491
1.0,put15,0.15,monthly,fair,10,2014-07-07,2024-07-08,3.009889523626509,0.11644005791938561,0.342682215685263,False,1.101903374973092
1.0,put15,0.15,monthly,fair,10,2014-08-05,2024-08-05,2.906550442850439,0.11258050038498535,0.34268221568526314,False,1.0669669631954704
1.0,put15,0.15,monthly,fair,10,2014-09-05,2024-09-05,2.809573727398463,0.10881196221416123,0.342682215685263,False,1.0330327734035725
1.0,put15,0.15,monthly,fair,10,2014-10-06,2024-10-07,2.944002078331015,0.11397273367666338,0.342682215685263,False,1.079769906821209
1.0,put15,0.15,monthly,fair,10,2014-11-05,2024-11-05,3.173293398711422,0.12239095571453928,0.34268221568526314,False,1.1547699756163015
1.0,put15,0.15,monthly,fair,10,2014-12-05,2024-12-05,3.1261341123788307,0.12071190460769898,0.34268221568526314,False,1.1397971333115218
1.0,put15,0.15,monthly,fair,10,2015-01-05,2025-01-06,3.2506121252691282,0.12505951884982247,0.34268221568526314,False,1.1788433248433754
1.0,put15,0.15,monthly,fair,10,2015-02-05,2025-02-05,2.885977622969354,0.11179059462591923,0.3458441922554234,False,1.059863706672747
1.0,put15,0.15,monthly,fair,10,2015-03-05,2025-03-05,2.6030894456625577,0.10038135280599336,0.4042940369870145,False,0.9566989879508853
1.0,put15,0.15,monthly,fair,10,2015-04-06,2025-04-07,2.3962913232381573,0.09128549080905213,0.34268221568526314,False,0.8739222601901753
1.0,put15,0.15,monthly,fair,10,2015-05-05,2025-05-05,2.757313386580339,0.1067322969573552,0.342682215685263,False,1.014256794997936
1.0,put15,0.15,monthly,fair,10,2015-06-05,2025-06-05,3.1094260780364746,0.12011156208088569,0.342682215685263,False,1.134438168337105
1.0,put15,0.15,monthly,fair,10,2015-07-06,2025-07-07,3.2130561033372116,0.12375340697983184,0.34268221568526314,False,1.1672225413373931
1.0,put15,0.15,monthly,fair,10,2015-08-05,2025-08-05,3.0541858448218817,0.11810582249484636,0.342682215685263,False,1.1165130578663527
1.0,put15,0.15,monthly,fair,10,2015-09-08,2025-09-08,3.368157566189586,0.12909899641996114,0.34268221568526314,False,1.2143658785962226
1.0,put15,0.15,monthly,fair,10,2015-10-05,2025-10-06,3.4279470943435655,0.13104907114380526,0.342682215685263,False,1.231961567227746
1.0,put15,0.15,monthly,fair,10,2015-11-05,2025-11-05,3.563198431163368,0.13547204793658718,0.34268221568526314,False,1.270658577232187
1.0,put15,0.15,monthly,fair,10,2015-12-07,2025-12-08,3.583681231240882,0.13608331458493472,0.342682215685263,False,1.276390548981001
1.0,put15,0.15,monthly,fair,10,2016-01-05,2026-01-05,3.8182042648096015,0.14334672395286274,0.342682215685263,False,1.3397802243464223
1.0,put15,0.15,monthly,fair,10,2016-02-05,2026-02-05,3.5702326181281747,0.13569597438714798,0.3458441922554234,False,1.2726307528083278
1.0,put15,0.15,monthly,fair,10,2016-03-07,2026-03-09,2.9430192647998736,0.11393555494999275,0.422924410578259,False,1.0794360152033644
1.0,put15,0.15,monthly,fair,10,2016-04-05,2026-04-06,2.890008281150313,0.11194575247900662,0.34268221568526314,False,1.0612593675701707
1.0,put15,0.15,monthly,fair,10,2016-05-05,2026-05-05,3.4964040438592328,0.13336449718799637,0.34268221568526314,False,1.2517350243015022
1.0,put15,0.15,monthly,fair,15,1988-01-05,2003-01-06,3.8374301416774874,0.09377287972405579,0.5030105443880359,False,1.3448029086244881
1.0,put15,0.15,monthly,fair,15,1988-02-05,2003-02-05,4.407354909077616,0.10393433734540336,0.47045955177012366,False,1.4832747156505082
1.0,put15,0.15,monthly,fair,15,1988-03-07,2003-03-07,4.287105348091,0.10191995288342937,0.4947772141336543,False,1.4556117611629866
1.0,put15,0.15,monthly,fair,15,1988-04-05,2003-04-07,4.74059902094544,0.10929044177319902,0.46637183268291027,False,1.5561635034491317
1.0,put15,0.15,monthly,fair,15,1988-05-05,2003-05-05,4.333093854193055,0.10270417458254744,0.5014207182151744,False,1.4662818028493054
1.0,put15,0.15,monthly,fair,15,1988-06-06,2003-06-06,4.728456333712779,0.10914276502181175,0.47715780843289113,False,1.5535987927290404
1.0,put15,0.15,monthly,fair,15,1988-07-05,2003-07-07,4.705222162846225,0.10873676271688937,0.47599561549736713,False,1.5486729903808705
1.0,put15,0.15,monthly,fair,15,1988-08-05,2003-08-05,4.80423664897056,0.11031919426666814,0.4577547027525787,False,1.5694981638226477
1.0,put15,0.15,monthly,fair,15,1988-09-06,2003-09-08,4.961280354080225,0.11265965330789762,0.4320657504106985,False,1.6016638433287675
1.0,put15,0.15,monthly,fair,15,1988-10-05,2003-10-06,4.880797276210998,0.11146883625841397,0.440253820902904,False,1.5853085827933515
1.0,put15,0.15,monthly,fair,15,1988-11-07,2003-11-07,4.572123245442923,0.1066591701564803,0.4609902933527339,False,1.5199777021403105
